smiles,zero_point_energy
C1OC2COCC3NC123,0.150085
OC1(CC2COC12)C#N,0.123843
OC1CC(=O)NC1C#C,0.124043
CC1=CNN=C1O,0.103164
COC(C)CCOC=O,0.17917
CC1=C(O)C(C=O)=CN1,0.123629
O=CNCCC1CCO1,0.170889
CCNC1=NNC(=O)N1,0.137252
CC(C)C1NC1C=O,0.163658
OCC(O)COC=N,0.140392
CC(=O)NCCC=O,0.139605
CC1CC(=N)OC1=O,0.119363
CCC1(O)CCC2CC12,0.206257
NC1=[NH+][C-](C#N)C(=O)C1,0.101254
COC1(CO)CC(O)C1,0.180449
CN1CC2(C)C1CC2=O,0.169216
CCC1=C(C)N(C)C=N1,0.182676
FC1=NC=C(F)C(=N)N1,0.078051
CC12NC1C1OC1C2O,0.148201
CNC(=O)C12CN1CC2,0.159907
CC1CC(C)C2OCC12,0.207238
CC1CC(N)=CC(=O)O1,0.148252
O=CC1C2C3OC1C23,0.106929
O=CCN1C=NOC1=O,0.088231
COC1C2OC1C2OC,0.156803
ON=C1CCCC2OC12,0.14893
CCC12CC=CC1(C)N2,0.194157
CCC(CC)(OC)C#N,0.191043
O=C1C=CC2=C1NN=N2,0.080594
CN1CC2OC2C1=O,0.119788
NC1=C(O)C(F)=CC=C1,0.113379
CCC1=NNC(O)=C1,0.131466
CN=C1CC(O1)C#N,0.106624
OC12CCN(CC1=O)C2,0.149887
CC1(CO1)C(=O)CC#N,0.121179
O=COC12CCC1OC2,0.134778
OC1(CC=O)CC1,0.122494
CC(C)C1(C)CO1,0.169765
C1OC2CC=CC3NC123,0.150278
NC1CC(=O)OC1=N,0.108594
CCC1C2CC2OC1C,0.206255
CC1(C)N2C3CC1(O)C23,0.169782
CC(O)CCCCO,0.197986
C#CCC1OCC11CO1,0.13368
CC1=CC2CC1(O2)C=O,0.134252
CC1=CCCC2(CC2)C1,0.207125
CCC1CC2C(C=O)C12,0.182019
CC1C(C=O)C1C(N)=O,0.146007
CC1=CC(=O)C=NC=N1,0.112809
COC1C2COC(C)C12,0.182332
CC(C)CNC(=N)C=O,0.180359
CC1=C(C)CC(O)CC1,0.205445
CCC(=O)C1=CC=CO1,0.135545
O=CC12CC(CO1)CO2,0.136747
N#CC12CC1OC=N2,0.085306
COC1CCC11NC1C,0.192938
CCCCC12CC(C1)O2,0.20492
O=CC12CC(N1)C21CN1,0.135898
CCN(C=O)C1COC1,0.170692
CCC1(OC)C(C)C1O,0.202417
CC(C=O)C(O)CO,0.15099
O=CNCC1=NOC=C1,0.113764
CC1(C)C2(O)COC12C,0.179383
CC1=NNC(CC#C)=C1,0.13574
CC1[NH2+]CC(=C1)C([O-])=O,0.148603
CCC1=C(N)NC(=O)N1,0.148464
NC1=CC=CC=NC1=O,0.114871
OC1CC(O)C1CC#N,0.14744
CC(C)C12CC(C1)CC2,0.230602
C1OC2C=CC3OC3C12,0.13834
CCC1C2C(C1O)N2C,0.193194
CN1CC1C1(CN1)C#N,0.14733
OCC#CCC#CC#N,0.098748
O=C1CCCC(=O)CC1,0.159958
N#CC12CN(C1)CCC2,0.162788
CN=C(N)C1(CO1)C#C,0.133082
CC(=O)COCC1CC1,0.179085
CC1CC(=NO)C11CO1,0.145356
OC1CC11CC(=O)O1,0.105884
OC12CC1C1CN1CC2,0.172932
CC1=CCC(C)(C1)C#C,0.180803
CC#CC12CCC1O2,0.129025
COC1=C(C)OC=C1N,0.146848
C1OC23CCN=C2NC13,0.138251
CCC1OC1(C)C1CC1,0.203732
OCC1CC2CC(=O)N12,0.14878
CC(C=O)C#CC=O,0.103418
CC1=CCN2C=NC=C12,0.139142
CC12C3OC1(C)COC23,0.158448
CCOC1C(C)OC1=O,0.157149
O=C1CC2CCC1C=C2,0.162824
O=CC(=O)C1CCCO1,0.135085
C1C2CC3OC2C1C=C3,0.163976
CC12CC3C1C(O2)C3=O,0.135546
COC1=C(C)NN=C1,0.131281
CC1C2C1C1(C)COC21,0.182131
CCCOCC(O)C#N,0.168189
COCCCC(N)C#N,0.18124
CCCC1(C)NC1C#N,0.18148
O=CC1C2CC3C2OC13,0.137218
CCC1CC(O1)C1CN1,0.194522
OC1=C2CC=CC2=CN1,0.126601
CCNCC1=NOC=N1,0.148165
N#CC1CC11CCC1,0.142985
CCC1=CCOC1=N,0.143267
N=C1OCC2C3OC2C13,0.126463
NC1=C(CC#N)N=CN1,0.114805
COCC1C2CC1C2O,0.182049
CCC1=NOC(N)=N1,0.119851
COCC1C2C3OC3C12,0.157792
CC1OCC1CCC#C,0.180512
O=C1NC(=CC1=O)C#C,0.076561
O=C1OCCC11COC1,0.137338
C(CN1CC1)C1CCO1,0.19422
CC12CC1OCCOC2,0.1836
OC1=CC(O)=C(N1)C#C,0.09956
CNC(=N)C(=O)CC#C,0.132791
C#CC12CC1C1OCC21,0.135798
COC1(C)CN2C(C)C12,0.192734
CNC1=NNC(C)=C1O,0.147547
CCC1(CCC=C1)C=O,0.181873
C1C2CC11OC1COC2,0.161579
COC1C2CC2C1(C)O,0.180312
CN1N=NC(C=O)=C1C,0.123437
CC#CC1C(C)OC1C,0.179649
CC1CC2C(O)C2CO1,0.184225
CCC1C2C3NC3C12O,0.169637
O=C1CCCOCO1,0.132158
CCCCN=C1CCO1,0.193488
CC1C2C3CN1C23C#C,0.147355
N#CC1C2CC1O2,0.090789
CCC#CC1OCCO1,0.158754
CC(=N)OCC(=O)CO,0.143496
CC1CCN=C(O1)C=O,0.147605
CC1CC1(CC#N)C#N,0.135153
CC1OCC2C3OC1C23,0.160582
NC1=CC(O)=C(N1)C#N,0.102446
COC1C(C#N)C1(C)O,0.144534
C1N2C3C4C5C2C13CN45,0.140458
OC12C3OC1C1(CO1)C23,0.111497
CC(C#C)C12CC(C1)C2,0.181955
OCC1(CNC=O)CC1,0.170468
CC1=NC=C(O)OC1=O,0.100015
CC1=CC(CO)=C(O)N1,0.148123
CC1CC1(C#C)C1CO1,0.15668
CC(C)(O)C1=CC=NN1,0.159409
OCCC(=N)NC=O,0.130034
CC(C(O)C#N)N1CC1,0.158128
N=CN1C2CC2OC1=O,0.113605
FC(F)(F)C1=CNC=N1,0.076235
CC(C#C)N1C=CC=C1,0.147396
CC(CNC=O)C(C)=O,0.168214
CC12COC3(C)CC1C23,0.182754
CC12CC1OCC2(C)C,0.205236
C1C2C1C1CCC3C2C13,0.187485
CC#CC1(NC1C)C=O,0.144619
NC1=COC(F)=NC1=O,0.078019
CCC1C=C(C)CC1O,0.205066
NC(=O)C1(CO)CN1,0.131676
OC12CC(O)(C1)C21CN1,0.147004
COC1(CC(=O)C1)C#N,0.121163
COC1CCCC1C,0.200734
CN1C(=O)NC(O)=C1C,0.135024
CCCCC(=O)CCC,0.225766
OC1=NN2C=NNC2=N1,0.081815
CC1(C)C2C3NC3C12,0.164853
CC1OC(C=O)C1=O,0.103812
O=C1CNC2CC1C2,0.145049
CC12CC3OCC3C1O2,0.160086
CC1C2C3(O)CC3C12O,0.156716
CC1(CO1)C(O)C#C,0.12756
CC12CC3C(O)C1C23C,0.181908
CC12CC1N1CC21C,0.164702
CC12CCOC1C1NC21,0.17291
CCC(O)COCCO,0.203634
C#CC1=CC2NC2CC1,0.149213
OCC1C(O)C1CO,0.153888
FC(F)(F)C1=NNN=C1,0.064746
CCCNC1=CNN=C1,0.172766
CCC1=NNC(=C1)C#C,0.136321
NC(=O)C(N)(C#C)C#N,0.098992
CC1(C)OC(C)(C)C1O,0.201787
CCC1N2CC(C2)C1=O,0.172423
CC(CO)(CC#C)C=O,0.155428
C1CC2OC2C2NC12,0.145285
CN1C=CC(=N1)N(=O)=O,0.101465
NC(=O)C1=CN2CC2C1,0.137515
CC1(O)CC=CC1,0.148286
CNC(C=O)=NC,0.122752
CC12OC3CC1C2C3=O,0.137136
CC1OC2C1CC21CN1,0.171271
N=C1NC2COCOC12,0.138452
C#CC12CC1COC2,0.131019
CC(C)(CO)C1CC1O,0.203072
CC(O)CC(N)=O,0.135762
OC1C(O)C11CC(O)C1,0.157628
C1C2NC3=C(OC=N3)C12,0.116372
OC1CCC1C1COC1,0.182643
CCC(C)(C=O)C(C)C,0.225002
COC12CC3(C)OC1C23,0.15718
C#CC1C2CC1C2,0.125894
C1OC11C2C3COC1C23,0.137332
C1CC2C3COCC2C13,0.187279
O=C(CC#C)C#N,0.063906
CC(CCC=O)C1CC1,0.203437
N#CCN=C1OC=CO1,0.089471
CC1CCC=CC1C=O,0.182825
OC1CNC1(C#C)C#N,0.111072
CC12OCC1C2(O)C#N,0.122383
CNC(=O)CC(N)C#N,0.147713
CC1=NC2=C(N1)C=CN2,0.127513
CN1CC2(CC12)C#N,0.130945
CC(O)C1(C)CC1C=O,0.17955
CC1(C)N2C3CC=C1C23,0.170251
CC1OC2C3NC3(C)C12,0.171256
CC1CCC23CC12CC3,0.208073
OC1C2C3CC3C2C1=O,0.135544
CCN(CC)C(=N)C=O,0.180955
CC1C(C)C11CCO1,0.175865
CC1OCCC2CC12C,0.206787
C1C2CC3OC4C(C12)C34,0.162811
CCN=C1ON=NC=C1,0.12292
NC(=O)C1=CCC2CC12,0.149298
N=C1ON=NC(=C1)C#N,0.065071
O=CC1=NC(=O)N=CO1,0.065199
CN1C2C(=O)C1C21CO1,0.122258
OC1C2OC3C2C13O,0.10686
CC(C=O)(C#N)N1CC1,0.133138
O=C(C#CC#N)C1CC1,0.100058
O=C1CC2OCCC2N1,0.150873
CC1=COC2=C1OC=N2,0.103088
CC1N2C(CO)C2C1=O,0.146367
CN1C=CC(=C1)C1CN1,0.161214
O=C1OC=CN=C1C#C,0.077038
CCC1=CC=C(NC)N1,0.183472
COC(C#C)C(O)CO,0.155887
C1CC1C12CC1CO2,0.154275
CC1OC(C)C1OC=O,0.156646
N#CC12OC1CC21CC1,0.123794
CN1N=NC(=N1)N1CC1,0.125827
CC12CC1C1(O)C(O)C21,0.157182
COC=NC1=CN=CN1,0.125147
CC1(OCC2OC12)C#C,0.134101
OC12CC1(O)C1CC2C1,0.160258
CCC1(CC1C#N)C#N,0.13531
O=C1CC2CC=CC1N2,0.151178
CCC1OC1COC,0.174518
NC(=O)C(CO)C#C,0.117534
COC1C2CC3C2CC13,0.184925
CCC12CC1OCC2O,0.182445
OC1(COC1=N)C1CN1,0.136088
CC1=C(F)NC(=O)C=C1,0.112858
C1C2CN1C1=CN=NN21,0.116815
COCCC1OC1CO,0.180077
CN1CC(C1)C#CC#C,0.146009
CC(CO)C1=CN=CO1,0.147786
NC(=O)C1CNC1=O,0.108207
NC(=O)C1C2CCCC12,0.172982
CCC12CCC1CO2,0.177231
CC1C2COC1(C)C2=O,0.158487
CCCC1CNC(=O)O1,0.171976
CC1=C(C=O)C=C(N)N1,0.136302
CC(CNCC=O)C#N,0.157131
OC12CC3C1N3C2C#C,0.123079
CC1=NCCC(=O)CO1,0.147145
CC1=CC2CCC2CC1,0.208213
CC1C2CC1C1(C)OC21,0.18325
OCC1(O)CNC(=O)C1,0.147836
O=CC(=O)C12CN1CC2,0.123111
N#CC1OC2CNC1C2,0.139403
NC1=C(NN=C1)OC=N,0.113956
O=C1OC2C3NC2C13,0.098087
CC(CO)C1(CO)CN1,0.193433
CC1=C(C=O)C=C(O)N1,0.123798
OC(C#C)C1COCO1,0.134498
CC1CCCCNC1=O,0.197045
CN(C=N)C1=CON=N1,0.112862
CCC1=C(C)C=NO1,0.141947
CC(C)CC1=CC=NO1,0.170614
CC(O)(C=O)C(F)(F)F,0.093595
OCC12C3C4C(N13)C24O,0.12347
OC12CCCC1COC2,0.185033
CCC1CC1OCC#N,0.169318
CC(C)(CO)COC=O,0.178841
CC1C2C(C)OCCN12,0.195523
ON=C1CC2OC1C=C2,0.125648
COC(C)C1(C)CN1C,0.214063
O=CN1CC(=O)C1,0.089185
CC12CC(C)(O)C1N2,0.164271
O=CNCC1OC1C#N,0.111811
O=CC1COC=N1,0.090843
CCOC1(CC1)C=O,0.151074
COC12COC1=NCC2,0.147947
OC1C2C=CC3CN3C12,0.149761
OC1COCOC1C=O,0.135543
O=C1CN2C3CC=C1C23,0.126186
C1C2CC11OC=NC21,0.12164
CC1(O)CC1(C)C1CN1,0.192241
CCC1=C(C=NN1)C#N,0.126459
CC12CC(C)(O1)C21CC1,0.180023
OC12CC1(CC2)N1CC1,0.170196
CC1C2C3C=CC2N13,0.143802
NC(=O)OC1=CNN=N1,0.090601
CC1(COC(=N)N1)C=O,0.134893
CC1C2COCOC12C,0.182686
O=C1C=CC=CC2OC12,0.114034
O=CCC1C2C3CC2N13,0.14715
C#CC1=NC2CC(C2)O1,0.125586
CC(=O)OC1=NC=CN1,0.113103
N=C1NC(=N)OCO1,0.098422
N#CC12NC3C4C3C1C24,0.115304
CC1OC2(C)C(O)CC12,0.180728
N#CC1OCC2OCC12,0.126047
CC1CC2(CC2)C1C#C,0.181084
CNC1=CN=NC=N1,0.109287
CC1=C(C=O)N=C(O)N1,0.112761
CCCCOCC#N,0.163616
O=COC1C2CC1CC2,0.160818
CC12CC(O)C1CC2O,0.182532
C#CCCN1C=CC=C1,0.148041
OCC1CN1CC1CC1,0.193462
OC1C2CC3OCC2C13,0.162893
CC1(CCN2CC2)CO1,0.192651
CC1(CO)CC1CC#C,0.17944
O=C1C2CC3C4C3N1C24,0.127497
CC1C2C3C1C(O)C23O,0.158389
CCC#CC#CC#N,0.094798
CC1CC1(O)C1(C)CC1,0.203446
CC(C)(CC#N)OC=N,0.156388
COCC1=NON=C1,0.106617
N=C1OC23CC2(CC3)O1,0.125244
CC(C)CC1COCO1,0.205241
CC1(O)CC(CO)C1,0.175053
CN=C1OC=NOC1=O,0.087605
CCCOC(=O)C(N)=O,0.1457
CNC1=NC=CO1,0.103522
CCC12OC1CCC=C2,0.183166
CC1CC1(C#N)N1CC1,0.158368
CCC1(O)CC1(C)C#N,0.168127
OCCNC1=CC=NO1,0.136586
N#CCC1=NC2CC2O1,0.113723
CCC(C)C(=O)N(C)C,0.21483
OCC(C#N)C1CCC1,0.171059
OCC#CCC#CCO,0.132281
CC(C=O)C1CC1C#C,0.155816
NC1=C(OC=O)C=NN1,0.101898
CCCC(C)C(=O)NC,0.215463
CNC1=COC=NC1=O,0.113702
OC1C(=O)C2CC12O,0.10526
CCC(O)C1CN1,0.159414
CC1(C)C2CC1N2C=O,0.169752
CC12COC1(C)C1CN21,0.170123
NC(=O)C1=NNN=C1N,0.10358
O=CN1CC=CCC1=O,0.124562
CCC1CC1CC#C,0.175339
O=CNC1C=CNC1=O,0.113455
CC1NC1(C)C#CC#N,0.134633
CC1OCCNC1C#N,0.160889
CC1=NC(=CN=C1)C#C,0.112627
CC(C#CC#N)C(N)=O,0.111363
CC(COC(N)=O)C#N,0.134714
COC=NC1=CNC=C1,0.136264
C1C2NC11C=CCOC21,0.150466
CC(C)(CO)C=O,0.145152
COC1(C)CC(C)C1,0.198497
N#CCCC1=CC=CO1,0.125376
CC12CC=CC1N2,0.138352
O=CC12OC3CC1OC23,0.112473
N#CC1NCC2COC12,0.138788
CC(C)OC(=O)CN,0.163431
CN=C1OCC2NC12C,0.159545
CC(C)(O)C(O)C1CC1,0.203173
COC1=CNN=C1C,0.13111
CCCNC1=CC=NO1,0.159588
NC1=C(CCO)C=NO1,0.136838
C1C2C=CC3=C2N1C=C3,0.127975
CC1(CC11COC1)C#N,0.146846
C1CC2(C1)C1CC2C1,0.179188
O=C1COC11CCC1,0.129942
CCC1=CC(O)=CN1,0.142518
CCCC(=NO)C#CC,0.167297
C1OC1C12CC1C1OC21,0.135186
CC(C)C(CO)C#C,0.173959
CN=COC(C#C)C#C,0.119171
CC1C(CC1=O)C#N,0.117663
CC1(CC1)NC(=N)C#N,0.147025
OC(C=O)C(=O)CC#C,0.107798
CCC(C)(CCO)OC,0.225484
CC(CC#C)C#CC#N,0.12197
OC1C=CCC(=O)C1O,0.135417
C1OC2C3C4C5C3C12N45,0.126307
CC1=CC(=O)CNC1,0.143429
CC1=CNC(O)=C1C#C,0.123227
OCC1=CC2NC2C1O,0.148762
O=C1COC2(CC2)C=C1,0.136223
COC1C(O)CC11CO1,0.157227
CC1C=CN2C=CC=C12,0.150295
C#CC12COC1CCC2,0.160022
CCC1=NC=CC(=N)O1,0.136939
CC1C2COC12C1CC1,0.182415
CC12CCN(CC1=O)C2,0.173191
CC12CC1N1CC2(O)C1,0.171958
N=C1CCC(O1)C1CO1,0.148896
OC1(COC1=O)C1CC1,0.134999
CCC(C#C)N1CC1C,0.191325
CC(=O)C(C)(C)CCO,0.201628
CC12C3CC4CC(C13)C24,0.18555
CC1(C)CC1(C)OC=O,0.178757
CC12CC(C1)([NH2+]2)C([O-])=O,0.147576
CCOC=NCC=O,0.138585
CC1CCC(O)C1=O,0.153838
C1OC1C12CCC1CC2,0.183232
CN1CCC1C#N,0.125589
CCC#CCC(C)C=O,0.178936
OC1(CC#C)CC1C#C,0.131939
O=CC1=C(OC=N1)C#N,0.066428
C1OC2C1C1COCC21,0.162461
CC12CC3(C=O)C1OC23,0.133862
C1C2CC3CC4C(C12)C34,0.187071
CCCC1(CCO1)C#N,0.169827
CCC(=O)N(C)CCO,0.192174
COC(C)C1(C)CO1,0.173739
CC1CCC=CCC=C1,0.20767
CCOC1CC1O,0.146713
CC(=NO)C1CC2OC12,0.145438
COCCC12CCC1O2,0.180894
OCC1CN1CC1CO1,0.16949
CN=C1OCCCC1C,0.194704
CCOC12CCC1C2C,0.204558
CCC1=CC(CO)CC1,0.20573
CCC(=O)C12CCC1N2,0.170368
OCC1C2CN2C11CC1,0.1711
NC1=NNC(=C1)C1CN1,0.139065
CC(C=O)C1(CN1)C=O,0.145246
COC1=NCCC2CN12,0.161254
OC1CC2C(C=O)C12O,0.133969
COC(N)=NC1COC1,0.158689
CC(C)C(O)C1CC1C,0.226617
CC1CN(C=N)C(=O)N1,0.149202
CC#CC#CC#CC#C,0.085798
CC1CC(C)(O)C1,0.170224
OC1C=CC(O)C1O,0.131971
OCCC(CO)N1CC1,0.192728
O=C1OC(C#C)C2NC12,0.100948
CC(C)CC1CCC1,0.223181
OCC1(CO1)C1(O)CC1,0.157204
CCC1=CCCCC1,0.202163
CC(O)C#CC#CC=O,0.109118
CN1CC2(C1)NCC2=O,0.158573
CCC1CC(=O)C11CO1,0.157101
C1C=CC2=CCCOC12,0.162436
OC1C2C3CC2(O3)C1=O,0.110576
C1OC1C12NC3C1NC23,0.13724
OC1CC2(CO2)CC1O,0.159748
CC1(O)C2CCC12,0.148147
CCCC(=O)C(=O)OC,0.155695
CC12C3CC1(C)C(O)C23,0.181751
COCC12CC(C1)C2=O,0.158417
CNC1=NC=C(N)O1,0.120176
CC1=NC(=N)OC=C1F,0.099652
CCC12CC1OCO2,0.153711
CCC1=CN=C(CN)O1,0.160329
CC(N)(C#N)C1COC1,0.158903
CNC1=CC(=N)ON=N1,0.111877
CC12CC1N(C2)C(N)=O,0.159561
OC(C#C)C1CC1,0.123487
NC1=NC2=NC=NN2C1,0.105135
O=CN1CCOCC1=O,0.12484
NC1=CC(CO)=C(O)O1,0.123479
OCC1COC2CC1C2,0.184658
CC(C)C1(O)C2CC1O2,0.18118
CC1NC2(C#N)C(O)C12,0.136283
CC(=O)CC(=O)CC=O,0.130906
C1C2C=CCC3OCC123,0.161525
C1OCC1C1OCCO1,0.160125
CC(=O)N1C=NCC1=O,0.11222
O=CC1OCCCCO1,0.159175
C1C2CC3=NOC=C3N12,0.11564
CC(CCC1CO1)C#N,0.169565
C1OC1C1=NC=NO1,0.084869
CCCN1N=CC(O)=N1,0.148758
CC1=C(C)C(=O)NCC1,0.171511
OCC1C2CC3C2CC13,0.18536
CN1C2CC(C#N)C12,0.131199
CN=C1CC(C)=CCO1,0.170027
CC1(C)CC(C1)C1CO1,0.204583
OC1C2C3C(O)C1CN23,0.151185
CC1(C)COCC1(C)O,0.204109
CC1CC(CC1C)=NO,0.19352
OC12CC3C(NC13)C2=O,0.126137
C#CC1=NC=NO1,0.055518
CC1=CC(N)=COC1=N,0.136855
OC(CC#N)C1CO1,0.117814
CC1=CC(O)=CC(O)=N1,0.125257
CC12C3CC1OCC2O3,0.160363
O=CC12CC(C1)(O2)C#N,0.098903
O=C1C2C3C(C#C)C1N23,0.1006
CC12CC1C(O)C2C=O,0.158129
CC12OCC1C(=O)C2O,0.134363
OC1(C=O)C2CCCC12,0.159871
COCC1OCCC=C1,0.182693
OCC1CCCC(=O)O1,0.160189
C1OC2CC11NC1C=C2,0.151465
CC1(O)CC11CCCO1,0.18207
CC1CCCC(=O)CC1,0.207503
CCC(CO)(C#C)C#C,0.154347
CC1=C(C=CN1)N1CC1,0.160299
C1C2COC12,0.091972
CCCC(C)N(C)C=O,0.215331
CCCNC1COC1=O,0.170616
CC1CCC(C1)C(N)=O,0.194998
CC1(C)OCC(=O)C=C1,0.158065
CC1COC1(C)C(N)=O,0.169441
CC1NC1C1(CO1)C#C,0.145459
CC1C2NC2(C#N)C1N,0.148736
NCC1(OC1CO)C#N,0.134605
CC1(CCCCO)CC1,0.227385
CC1CC(O)C2NC12C,0.194883
CC1COC2=C1NN=C2,0.13908
CC1(CCC#N)COC1,0.170078
O=CN1CC2CC2C=C1,0.150212
CCC1CNC(=O)CN1,0.184782
CC1NC1C1CC1C#N,0.159434
CC(O)C1=CC=CO1,0.130589
OCC1OC2(CC12)C=O,0.134362
N#CC1CC2COC12,0.12025
CC1=NOC(CC=O)=C1,0.122562
CC12CC(C)(O1)C=C2,0.152596
O=C1C=CC2CC12,0.103572
CC1CC(=NO)C1C=O,0.144582
OCC12CN1CC=CC2,0.172023
CC12CN1CCOC2=N,0.160496
OC1CC11CC(=N)O1,0.117889
CC(=O)C1=CNC=C1,0.119905
COCC1NC1CO,0.164626
CCN1CC2CC2C1=O,0.172574
CCC1=NC(N)=C(O)N1,0.148722
CNC1=NOC=N1,0.091707
COC12C3OC4C(C14)C23,0.136112
OC12CC1CCCOC2,0.184307
CN1C2CC1(C)C2=NO,0.157159
CC1OCC1(O)C#N,0.11705
OCC1OC=NCC1=O,0.123964
COC(C#N)C1CN1C,0.157436
OC1CC11CC(C1)C#N,0.147269
CC1(O)C2CC2C1C#N,0.146678
CNC(=O)C(O)C1CN1,0.159243
CCC#CCC,0.141612
CC12CC1C1(CN1)CO2,0.171578
CC(C)C1CCC1C#N,0.193859
CC12CNC1(C)C(=N)O2,0.158727
O=C1CC2(CC2)OC1=O,0.111611
CC1CC1(O)C#N,0.112242
CN1C(C)=NC(O)=C1O,0.134483
CCCC1C2OC1C2=O,0.157578
O=CC1OC1C1CCC1,0.158183
CC1=CC2C=CC1C2O,0.160775
CCC(CC=O)C=O,0.149896
NC1=CNC2=NC=NN12,0.105119
CCC1C2CC(=O)C12C,0.181101
OC(C#N)C1C2CCN12,0.136224
CCC(C)CC(C)(C)C,0.272332
CC1C2CC2(C=O)C1O,0.157653
CC12NC1C1(C)NC21C,0.180579
CC1C2NC2C2NC12C,0.18401
CN1N=NC(=O)C=C1O,0.10053
CN1C2COCC(=O)C12,0.148004
CC1=CCC(=O)N2CC12,0.14845
OCC(O)C(=O)CC=O,0.131888
CC1C2C(O)C3N2C13C,0.170445
OC12CC1C1(O)CC1C2,0.159095
CN1N=CC2=C1COC2,0.138395
N#CC12CC3CC1C23,0.12103
CC1OCOC(C)C=C1,0.182664
CNC(=O)C(C)(O)C=O,0.143623
CC1(C)C(C#N)N1C=O,0.133394
COCC#CC#CCO,0.132556
CC1(C)OC11CNC1=O,0.145375
C1NC1C1OC11COC1,0.147206
OC1=CN(C=O)C(=O)N1,0.088592
CC1C2CC(=O)C12,0.12498
OC1C2C3OCC1(O)C23,0.136763
CCC12CC1CC2=O,0.15335
CCCC1=C(O)NC=C1,0.170724
C#CC1(NCC=C1)C#N,0.112176
NC1=COC(=N1)N(=O)=O,0.077706
CC1C2C3N(C)C1C23C,0.19348
CC(=O)C1CC2CCN12,0.170569
CC1(C)OC(C=O)C1=O,0.131151
OC1C2CC(CC12)C=O,0.159638
CC(=O)C12CC3OC1C23,0.134622
CC(=O)CC1CC(=O)O1,0.133785
CCC1OC11CC=CC1,0.181955
CN=C1C=NNN=C1,0.108923
CC1N=C2OC3C1C23C,0.145313
CC(CNC(N)=O)C#N,0.147477
CC#CC12CC(O1)C2O,0.134131
CC1=NC(C#C)C(=O)N1,0.111547
C1C2C=CC3OCOC123,0.138222
CC1NC1(CO)C1CC1,0.194078
CC1(O)CC1COC=N,0.16822
OC1CCC1OC1CC1,0.181844
COC(CC(N)=O)C=O,0.144422
CC1CC2C3CC2(O)C13,0.184009
CC1C2N1C1CC2(O)C1,0.171981
OC(C#C)C1CC=CC1,0.158584
C1C=CCC2=CC=CN12,0.151367
COCC(=NO)C#CC,0.143321
O=C(C#N)C1COC1,0.094685
COC=NC1=CN=CO1,0.112607
CC(C)C(=O)C(C)C=O,0.17833
C(C1CCO1)N1CC1,0.165853
CC(C=O)C1(C)CN1C,0.1906
CC1C(O)C1(C)C1CO1,0.179988
OC1C2C=CCC12C#N,0.125303
CC1(CN=CO1)OC=N,0.135445
OC1C=CCCC1C#N,0.149134
CC12CC(C=C1)C1OC21,0.16073
CC1=CC2NC1(C)C2=O,0.146806
CC12CC1(O)C(O)CC2,0.18228
CC1CC(NC1=O)C#C,0.147588
CC1=CC(OC=N)=CN1,0.136061
CC#CC1NC1(C)CO,0.168041
OCC(O)C(=O)C#C,0.104245
CC(O)(CC=O)C1CC1,0.179056
C#CC1OC2C(C#N)C12,0.099739
CC1(CC#C)CCC=C1,0.181421
OC1C(CC1C#N)C#N,0.112562
OC1C2C3C4C3N2C14,0.120687
CC12CC(C=O)C1(C)O2,0.155877
ON=C1CC2C(O)CC12,0.146892
OCC12OCCC1C2O,0.159515
CC1CN(C)C(=O)CN1,0.184134
CC(O)CN1C=NN=C1,0.148236
O=C1OC23CNC2C1C3,0.126194
CC1C2CC(C)(C)C1O2,0.206113
CC12CC1OCOC=N2,0.14841
OCCC1=CNN=C1O,0.137076
CC12C3C4C1CC2N34,0.143697
CC(C#C)N1C=NN=C1,0.12426
O=C1OCC1C1CC1,0.131075
OCCC(=O)C(=O)C=O,0.107808
CN1C=CC(C=N1)=NO,0.124944
COC12CC3C(C1)C23O,0.158423
C1C2OCCCC3C2N13,0.174859
N=C(CNC=O)NC=O,0.125398
C1C2C3C4CC=C3C1N24,0.150656
CC1CCC(=O)NC1,0.167706
CCC1CC(C)(O1)C#C,0.179389
O=CC(=O)C1=CCOC1,0.111065
C1OCC2=C(NC=C2)O1,0.127919
CC1(C)CC(CC#N)O1,0.169016
N=C1NC(=O)C2CCC12,0.138974
CC1OC1C(N)=O,0.112699
NC1=C(O)C=CN=C1O,0.115347
C1N=C2NC=CC22OC12,0.115287
COCC1=CN=CO1,0.119125
CN=C(N)C1=NNC=C1,0.138103
CCC1C2COC1OC2,0.184874
CCC1C(O)C=CC1O,0.18222
OC12CC1OC2CC=O,0.133118
COCC(C)C(C)O,0.197318
O=C1CN2CC1C=CC2,0.150854
CC12CC3CC3C1O2,0.154836
C#CC1CC2COC1C2,0.161425
CC1=NC(=N)C=C(O)O1,0.112708
C1C2CC3CC(CN12)O3,0.17419
CC1(C)COC1C(N)=O,0.169533
CC1C(CC1(C)C)C=O,0.203004
CC1CC(C1)(C#N)C#N,0.135744
CCCOC=NC(C)C,0.214114
O=C1CCC11CCCO1,0.159557
CC1C=CC(C)C2CC12,0.207096
CCC(=O)COC(C)C,0.201102
CC1=CCCC1C#C,0.153276
CC1C(C=O)C1(O)C#N,0.121542
CCC12CN3C(CC1)C23,0.196395
N#CC12CC3OC3C1O2,0.101261
CNC(CC#N)C=O,0.128722
CN=C1OC=CN=C1C,0.135417
NC1=NN=CC(O)=C1F,0.089662
C#CC12CC1OCCN2,0.148007
